latitude,longitude,bathrooms,bedrooms,floorAreaSqM,livingRooms,distance_to_tube,distance_to_bus,no_of_bus_1km,saleEstimate_currentPrice
51.5170203,-0.1715104,2.0,5.0,127.0,1.0,0.397858,0.376315,6,1706000.0
51.4281774,-0.0281838,1.0,3.0,111.0,1.0,0.813183,0.912396,1,500000.0
51.5005198,-0.1796779,2.0,2.0,113.0,1.0,1.720217,0.733286,3,1491000.0
51.5778614,-0.0275704,2.0,3.0,111.0,3.0,0.481050,0.481050,2,800000.0
51.4298141,-0.135768,2.0,3.0,100.0,1.0,0.545745,0.545745,1,658000.0
51.5328902,-0.1812122,3.0,3.0,128.0,1.0,0.886843,0.534142,3,1736000.0
51.4491891,-0.0247028,1.0,1.0,56.0,1.0,0.530108,1.064337,0,335000.0
51.6033632,-0.1858595,1.0,2.0,70.0,1.0,3.181079,0.534809,2,446000.0
51.4261076,-0.1636908,1.0,3.0,119.0,1.0,0.734430,0.362030,2,958000.0
51.4951377,0.0750333,2.0,2.0,67.0,1.0,0.463725,0.463725,3,444000.0
51.5202093,0.0147527,1.0,2.0,68.0,2.0,0.764303,0.764303,2,422000.0
51.4968023,0.0800507,1.0,1.0,65.0,1.0,0.846164,0.846164,2,330000.0
51.5765607,-0.0325916,1.0,2.0,104.0,2.0,0.509913,0.509913,1,731000.0
51.5019484,-0.2717493,1.0,1.0,63.0,1.0,0.269639,0.269639,4,422000.0
51.4739445,-0.1830254,1.0,1.0,48.0,1.0,0.191251,0.191251,1,483000.0
51.5531973,0.0343849,1.0,2.0,92.0,1.0,0.609695,0.609695,4,418000.0
51.5042425,-0.27855,2.0,2.0,83.0,1.0,0.780873,0.196736,3,609000.0
51.439153,-0.1266839,1.0,2.0,67.0,1.0,1.509415,1.509415,0,525000.0
51.4440613,-0.063922,1.0,3.0,92.0,1.0,0.942867,0.942867,1,673000.0
51.4361074,-0.1631029,1.0,4.0,148.0,2.0,1.082236,0.271423,2,1327000.0
51.4643303,-0.0775186,1.0,1.0,68.0,1.0,0.814068,0.814068,2,584000.0
51.5370076,-0.0999945,2.0,3.0,143.0,3.0,1.129222,0.710873,1,1477000.0
51.5922926,-0.0669241,1.0,3.0,98.0,2.0,0.253099,0.253099,2,580000.0
51.4217675,-0.1490354,1.0,4.0,109.0,2.0,0.857886,0.857886,1,782000.0
51.4522885,-0.0720227,2.0,4.0,116.0,2.0,1.867450,1.867450,0,1152000.0
51.5593399,-0.1293023,2.0,5.0,220.0,2.0,0.428724,0.428724,3,2500000.0
51.4537003,0.0534104,1.0,2.0,75.0,1.0,3.988141,4.189957,0,263000.0
51.4819625,0.0366129,1.0,2.0,63.0,1.0,0.659960,1.308966,0,313000.0
51.4915944,-0.1077904,1.0,1.0,35.0,1.0,1.289498,0.395343,3,304000.0
51.4299894,-0.1560401,1.0,2.0,92.0,1.0,1.191354,0.686584,2,735000.0
51.5326161,-0.0887436,1.0,1.0,54.0,1.0,0.777921,0.777921,2,347000.0
51.4652306,-0.1468171,1.0,2.0,68.0,1.0,0.781073,0.747106,2,590000.0
51.5267652,-0.1933644,1.0,1.0,47.0,1.0,1.119275,0.768906,4,519000.0
51.5186964,-0.1087712,1.0,1.0,54.0,1.0,0.317239,0.200926,8,401000.0
51.4312544,-0.163873,1.0,1.0,56.0,1.0,1.297758,0.481287,2,463000.0
51.6401573,-0.1137368,1.0,3.0,111.0,1.0,2.729295,1.311884,0,821000.0
51.4696319,-0.0581748,2.0,4.0,147.0,1.0,0.466776,0.466776,3,819000.0
51.5315956,0.0384516,1.0,1.0,54.0,1.0,2.010722,0.471069,1,372000.0
51.4740759,0.0917607,1.0,3.0,90.0,1.0,1.781129,1.781129,0,528000.0
51.4375529,-0.1652463,2.0,4.0,179.0,1.0,1.099875,0.459710,1,1326000.0
51.5314197,-0.0832139,1.0,3.0,88.0,1.0,0.516886,0.516886,3,538000.0
51.5748942,-0.2079002,1.0,3.0,72.0,1.0,1.442340,0.443447,2,516000.0
51.4358112,0.0267472,1.0,2.0,70.0,1.0,3.211203,3.216293,0,421000.0
51.4742546,0.0444204,1.0,2.0,68.0,1.0,1.672037,2.138078,0,325000.0
51.563241,-0.0524575,1.0,3.0,77.0,1.0,0.384106,0.384106,1,498000.0
51.4461067,-0.243782,1.0,3.0,60.0,1.0,3.824910,2.579256,0,335000.0
51.4647292,-0.0247229,2.0,7.0,266.0,2.0,0.704733,0.704733,3,2399000.0
51.5340668,-0.0806658,1.0,2.0,70.0,1.0,0.434979,0.434979,1,580000.0
51.4656154,-0.2688948,2.0,3.0,130.0,2.0,1.702138,1.702138,0,1686000.0
51.4845278,-0.1789035,2.0,4.0,188.0,2.0,1.032393,1.032393,0,3688000.0
51.4514902,0.0034626,1.0,2.0,98.0,2.0,1.945751,1.945751,0,872000.0
51.5885661,-0.0070406,2.0,4.0,140.0,2.0,0.391002,0.391002,1,933000.0
51.5369862,-0.077731,1.0,1.0,42.0,1.0,0.231952,0.611373,1,411000.0
51.4642551,-0.1425663,3.0,5.0,245.0,3.0,0.684966,0.438257,3,2580000.0
51.5046064,-0.2091408,2.0,5.0,206.0,1.0,0.606674,0.378267,3,3270000.0
51.5550851,-0.0016518,2.0,2.0,112.0,2.0,1.138744,0.315527,1,736000.0
51.5820006,-0.1820435,1.0,4.0,180.0,2.0,3.195319,1.328972,0,2219000.0
51.4702554,-0.0725181,1.0,3.0,100.0,1.0,0.162737,0.162737,1,976000.0
51.5071458,-0.2140847,4.0,5.0,248.0,3.0,0.294332,0.294332,4,4778000.0
51.4583389,-0.1105618,1.0,3.0,125.0,2.0,0.798499,0.518744,2,888000.0
51.4886953,-0.1492803,1.0,1.0,94.0,1.0,1.008714,0.631850,1,463000.0
51.4164048,-0.0544913,2.0,2.0,96.0,2.0,0.456468,0.456468,2,699000.0
51.5011359,-0.2605848,2.0,3.0,127.0,2.0,0.646304,0.646304,4,1429000.0
51.4581703,-0.2105726,1.0,1.0,81.0,1.0,2.711032,0.118588,1,508000.0
51.4365396,-0.0582691,2.0,4.0,191.0,2.0,0.455522,0.455522,1,1291000.0
51.5395732,-0.0237753,2.0,2.0,74.0,1.0,0.390897,0.390897,1,679000.0
51.4611897,-0.1996459,2.0,2.0,70.0,1.0,1.967151,0.817053,1,172000.0
51.4820757,-0.2647524,2.0,4.0,150.0,1.0,1.279414,1.279414,0,1425000.0
51.5553335,-0.0999377,1.0,2.0,70.0,1.0,0.883224,0.616958,4,760000.0
51.5177682,-0.3214528,2.0,5.0,264.0,2.0,0.482506,0.482506,1,1848000.0
51.6179038,-0.0083712,1.0,2.0,93.0,2.0,1.223413,1.223413,0,488000.0
51.4307173,-0.1457389,1.0,2.0,66.0,1.0,1.135106,1.093858,0,377000.0
51.4473917,-0.043,1.0,2.0,72.0,1.0,0.369462,0.369462,2,487000.0
51.5220305,-0.0787977,2.0,2.0,94.0,1.0,0.239486,0.239486,6,1609000.0
51.4913082,0.0729146,1.0,1.0,54.0,1.0,0.193472,0.193472,3,373000.0
51.4403997,-0.0181031,1.0,5.0,215.0,2.0,0.722030,1.736778,0,954000.0
51.4747773,-0.1055196,2.0,4.0,181.0,1.0,0.978571,0.912377,2,1228000.0
51.6000986,-0.0822885,1.0,2.0,73.0,2.0,0.939098,0.939098,1,490000.0
51.4968175,0.011345,2.0,2.0,92.0,1.0,1.037602,0.639136,1,606000.0
51.5029208,0.0476779,1.0,2.0,58.0,1.0,0.171935,0.171935,3,292000.0
51.4289652,-0.1900965,2.0,2.0,67.0,1.0,0.420336,0.420336,1,443000.0
51.4905854,-0.0392777,1.0,2.0,76.0,1.0,0.663621,0.663621,1,480000.0
51.4204758,-0.1031198,1.0,2.0,80.0,1.0,2.050531,2.050531,0,406000.0
51.4721562,-0.1113879,1.0,1.0,40.0,1.0,0.918749,0.780559,2,359000.0
51.470806,-0.1473833,2.0,5.0,117.0,1.0,0.642563,0.642563,2,1269000.0
51.4422417,-0.0068711,1.0,3.0,91.0,2.0,1.344072,2.040922,0,520000.0
51.5802203,-0.1298597,3.0,5.0,319.0,2.0,1.333253,1.145115,0,2852000.0
51.4376707,-0.0494873,1.0,3.0,88.0,1.0,0.285314,0.285314,1,385000.0
51.4481064,-0.1962983,1.0,1.0,39.0,1.0,2.591328,0.789766,1,305000.0
51.4130927,-0.0668267,1.0,1.0,49.0,1.0,0.121868,0.121868,3,353000.0
51.4643208,-0.0309168,1.0,2.0,85.0,1.0,0.475649,0.475649,1,709000.0
51.5510196,-0.0432423,1.0,1.0,38.0,1.0,0.435156,0.997126,1,398000.0
51.580996,-0.0310424,1.0,1.0,53.0,1.0,0.075957,0.075957,3,447000.0
51.3957955,-0.0720126,1.0,2.0,65.0,1.0,0.238012,0.238012,1,320000.0
51.5483967,-0.0612979,1.0,1.0,52.0,1.0,0.054849,0.054849,3,510000.0
51.5841611,-0.0300117,1.0,2.0,76.0,1.0,0.366407,0.366407,3,743000.0
51.5967953,-0.1458557,1.0,1.0,72.0,1.0,1.936576,1.680739,0,367000.0
51.4918986,0.1243821,2.0,5.0,122.0,2.0,0.244725,0.244725,1,563000.0
51.487762,0.0495621,1.0,2.0,88.0,1.0,1.297928,1.374834,0,381000.0
51.5300416,-0.2135344,1.0,3.0,115.0,2.0,0.654827,0.654827,3,971000.0
51.5484915,-0.0041254,1.0,1.0,65.0,1.0,0.510311,0.637168,3,416000.0
51.5073305,-0.3203669,1.0,2.0,74.0,1.0,0.695237,0.695237,2,477000.0
51.4917741,-0.1933226,2.0,2.0,92.0,1.0,0.565147,0.036689,4,1280000.0
51.4558101,-0.1972614,1.0,1.0,51.0,1.0,2.146105,1.023918,0,321000.0
51.4926852,0.1146544,2.0,3.0,106.0,1.0,0.505769,0.505769,1,436000.0
51.4823149,0.0287357,1.0,3.0,79.0,1.0,0.511033,0.769626,1,540000.0
51.4169192,-0.0785735,1.0,2.0,71.0,1.0,0.458909,0.458909,1,464000.0
51.4943282,0.0179884,2.0,2.0,90.0,1.0,1.001109,1.001109,0,575000.0
51.5676532,-0.0517208,2.0,3.0,89.0,1.0,0.787394,0.787394,1,548000.0
51.4686422,-0.2530955,2.0,4.0,141.0,2.0,2.397012,2.397012,0,1349000.0
51.4488055,0.0121531,1.0,3.0,102.0,1.0,2.566006,2.566006,0,514000.0
51.4361285,-0.1235497,1.0,3.0,75.0,1.0,1.283711,1.283711,0,398000.0
51.5566294,-0.13302,1.0,1.0,56.0,1.0,0.749016,0.373663,4,618000.0
51.5994639,-0.1457181,3.0,4.0,212.0,1.0,1.640395,1.640395,0,1525000.0
51.4854893,-0.20217,1.0,1.0,55.0,1.0,0.518413,0.518413,5,546000.0
51.493002,0.0651418,2.0,2.0,70.0,1.0,0.379530,0.379530,2,384000.0
51.5345929,0.039353,2.0,2.0,72.0,1.0,1.671821,0.294809,2,200000.0
51.5844069,-0.0057068,1.0,3.0,106.0,1.0,0.372188,0.372188,2,889000.0
51.5701749,-0.005882,1.0,3.0,95.0,1.0,0.149840,0.149840,2,705000.0
51.5254376,0.0150987,1.0,1.0,54.0,1.0,0.744617,0.676081,3,302000.0
51.4816775,-0.1887961,2.0,3.0,83.0,1.0,0.712586,0.492065,3,1444000.0
51.3891758,-0.0883892,1.0,3.0,74.0,1.0,1.297537,1.297537,0,275000.0
51.4900652,0.0051099,1.0,1.0,58.0,1.0,0.825746,1.076021,0,399000.0
51.4577524,-0.0088732,2.0,3.0,134.0,1.0,0.909944,0.909944,1,417000.0
51.4479212,0.0138988,1.0,2.0,56.0,1.0,2.720858,2.720858,0,276000.0
51.5486021,-0.0454951,1.0,1.0,46.0,1.0,0.266651,0.759327,1,269000.0
51.6179927,-0.0141453,1.0,3.0,105.0,2.0,1.452405,1.452405,0,562000.0
51.4115356,-0.0488451,1.0,4.0,80.0,1.0,1.065988,0.437841,1,405000.0
51.480272,-0.0745146,1.0,2.0,89.0,1.0,1.174987,1.174987,0,495000.0
51.4994227,-0.1130995,2.0,2.0,130.0,1.0,0.366662,0.087472,5,824000.0
51.4069569,-0.0617653,1.0,2.0,88.0,1.0,0.662109,0.662109,1,447000.0
51.5177083,0.026274,1.0,1.0,60.0,1.0,0.902642,0.902642,1,281000.0
51.6266557,0.001548,3.0,5.0,181.0,2.0,0.943405,0.943405,1,872000.0
51.5574897,-0.1036996,1.0,1.0,69.0,1.0,0.798543,0.274483,3,582000.0
51.466389,-0.1433004,2.0,2.0,93.0,2.0,0.515789,0.515789,3,1275000.0
51.5523666,-0.1021961,3.0,4.0,162.0,2.0,0.607119,0.607119,4,1881000.0
51.4639582,-0.21318,3.0,4.0,205.0,2.0,2.444538,0.549900,2,2553000.0
51.4854657,0.095523,1.0,2.0,73.0,1.0,0.855620,0.855620,1,408000.0
51.4548762,-0.0329354,2.0,3.0,127.0,1.0,0.259736,0.259736,2,906000.0
51.5228289,-0.2963433,2.0,3.0,195.0,1.0,0.967146,0.777651,4,1701000.0
51.4975835,-0.0691753,1.0,3.0,83.0,1.0,1.202049,0.376469,1,489000.0
51.6160979,-0.1190403,3.0,6.0,295.0,3.0,1.681148,0.972813,1,1507000.0
51.4323346,-0.1258631,2.0,3.0,104.0,1.0,0.834593,0.834593,1,538000.0
51.4999769,0.0318407,2.0,2.0,85.0,1.0,0.297638,0.698552,1,543000.0
51.4700347,-0.0602311,1.0,1.0,69.0,1.0,0.463379,0.463379,3,504000.0
51.4622243,-0.1529132,2.0,4.0,134.0,2.0,1.195782,1.082055,0,1364000.0
51.5779006,-0.1514595,1.0,3.0,81.0,1.0,2.198496,0.382208,1,1182000.0
51.5167484,-0.1992813,2.0,2.0,85.0,1.0,1.546739,0.500229,5,1121000.0
51.5558839,0.0131549,1.0,3.0,108.0,2.0,0.890777,0.890777,2,617000.0
51.5180394,-0.1261094,2.0,2.0,110.0,1.0,0.383810,0.383810,6,1869000.0
51.5147457,-0.1802203,1.0,2.0,93.0,1.0,0.258848,0.258848,7,832000.0
51.5403896,-0.2116003,3.0,5.0,222.0,2.0,0.113516,0.113516,5,1189000.0
51.4621907,-0.2771669,1.0,4.0,128.0,2.0,1.672260,1.672260,0,1718000.0
51.5871864,0.0225926,1.0,3.0,77.0,1.0,1.704583,0.618683,2,504000.0
51.6105475,-0.1747813,1.0,1.0,59.0,1.0,2.218029,0.954248,1,307000.0
51.4536918,-0.0107051,1.0,3.0,104.0,2.0,1.315776,1.315776,0,741000.0
51.478584,-0.0710241,1.0,1.0,72.0,1.0,0.950246,0.950246,1,561000.0
51.4943282,0.0179884,2.0,2.0,90.0,1.0,1.001109,1.001109,0,587000.0
51.4802025,0.0728861,1.0,3.0,88.0,1.0,1.146136,1.146136,0,379000.0
51.5213404,-0.0478881,1.0,1.0,47.0,1.0,0.837848,0.084927,3,286000.0
51.4923591,-0.0928142,2.0,2.0,80.0,1.0,1.453530,0.609210,3,722000.0
51.575002,-0.0324135,1.0,1.0,35.0,1.0,0.682486,0.682486,1,288000.0
51.5010408,-0.217695,1.0,3.0,105.0,1.0,0.524752,0.524752,4,895000.0
51.4637048,-0.1593269,1.0,2.0,100.0,1.0,0.728224,0.728224,1,848000.0
51.4391749,-0.0905753,1.0,2.0,68.0,1.0,0.997897,0.997897,1,307000.0
51.487993,-0.1635257,2.0,3.0,136.0,1.0,1.739725,0.686247,2,2804000.0
51.4357469,0.0665849,1.0,1.0,38.0,1.0,4.235864,4.235864,0,223000.0
51.5001994,-0.0899711,1.0,2.0,51.0,1.0,0.568731,0.264148,3,455000.0
51.6337539,-0.0444826,1.0,3.0,105.0,2.0,1.551517,1.551517,0,479000.0
51.556569,-0.0868885,2.0,6.0,214.0,2.0,0.978441,0.978441,1,1847000.0
51.4823423,-0.2222554,2.0,4.0,163.0,1.0,1.895828,1.059019,0,1367000.0
51.555259,-0.0793701,2.0,3.0,109.0,2.0,0.809881,0.809881,1,717000.0
51.5166111,-0.1683414,1.0,1.0,63.0,1.0,0.602305,0.362534,6,597000.0
51.5595547,-0.1281105,2.0,4.0,186.0,2.0,0.426744,0.426744,3,2000000.0
51.6277738,-0.1036318,1.0,1.0,55.0,1.0,2.831527,1.742758,0,476000.0
51.5773416,-0.0622325,1.0,3.0,110.0,1.0,0.777029,0.777029,3,764000.0
51.4682278,0.0206526,1.0,3.0,91.0,2.0,1.794554,1.794554,0,830000.0
51.4479004,-0.1998612,1.0,2.0,92.0,1.0,2.631206,0.563153,1,1028000.0
51.3972825,-0.08151,1.0,2.0,53.0,1.0,0.472774,0.472774,1,288000.0
51.5632618,-0.0509993,1.0,3.0,88.0,1.0,0.474130,0.474130,1,524000.0
51.4402907,0.0422415,1.0,3.0,103.0,2.0,4.346159,4.399276,0,589000.0
51.5132816,-0.1741414,2.0,3.0,127.0,2.0,0.350646,0.164523,6,1709000.0
51.5217659,-0.19633,1.0,2.0,76.0,1.0,1.480444,0.335673,3,518000.0
51.5372025,-0.0728763,2.0,2.0,70.0,1.0,0.230965,0.650925,1,577000.0
51.5840037,-0.0297443,1.0,2.0,65.0,2.0,0.358482,0.358482,3,678000.0
51.5796117,-0.0712001,2.0,6.0,195.0,1.0,0.121578,0.121578,3,1108000.0
51.5210111,-0.1106645,1.0,1.0,47.0,1.0,0.435410,0.314073,6,417000.0
51.6248578,-0.093496,2.0,3.0,100.0,2.0,2.116245,2.223589,0,680000.0
51.4521667,-0.2183611,1.0,2.0,105.0,1.0,3.548102,0.933962,1,666000.0
51.5246268,-0.0654936,1.0,2.0,70.0,1.0,0.400291,0.714188,3,613000.0
51.622534,-0.1836575,1.0,3.0,81.0,1.0,2.064140,0.543457,2,563000.0
51.5479958,-0.2103211,2.0,3.0,97.0,1.0,0.631401,0.449897,4,649000.0
51.4774915,-0.1306378,1.0,3.0,68.0,1.0,1.004951,0.301963,3,435000.0
51.6466473,-0.1096657,1.0,1.0,49.0,1.0,2.198935,1.498083,0,312000.0
51.4899397,-0.2691296,2.0,4.0,182.0,1.0,0.476806,0.476806,2,1868000.0
51.4581992,-0.2017593,3.0,4.0,175.0,2.0,2.324461,0.649882,1,1567000.0
51.4154098,-0.0984973,1.0,2.0,68.0,1.0,1.850258,1.850258,0,258000.0
51.5858217,-0.1849362,1.0,2.0,63.0,1.0,3.440374,1.399256,0,458000.0
51.5610315,-0.1937244,2.0,5.0,230.0,2.0,1.375110,1.177378,0,2385000.0
51.466389,-0.1433004,2.0,2.0,93.0,2.0,0.515789,0.515789,3,1301000.0
51.4349798,-0.129884,1.0,4.0,193.0,1.0,1.038136,1.038136,0,1195000.0
51.5533842,-0.0556622,1.0,2.0,54.0,1.0,0.624807,0.624807,3,509000.0
51.5965173,-0.0215073,1.0,3.0,85.0,2.0,1.534463,1.534463,0,504000.0
51.4615507,-0.0191594,1.0,2.0,90.0,2.0,0.574352,0.574352,2,786000.0
51.4521316,-0.1436194,4.0,5.0,208.0,2.0,1.178771,0.281910,1,1747000.0
51.56227,-0.0824655,1.0,1.0,43.0,1.0,0.750470,0.750470,1,343000.0
51.4450777,-0.0123601,1.0,2.0,73.0,1.0,0.959026,2.025113,0,329000.0
51.5132713,-0.1692682,1.0,4.0,234.0,1.0,0.607738,0.417607,5,5715000.0
51.5987533,-0.1451406,1.0,3.0,138.0,2.0,1.715374,1.713998,0,1289000.0
51.4455573,-0.1131761,1.0,1.0,48.0,1.0,0.855504,0.855504,1,319000.0
51.450027,-0.0424844,1.0,3.0,105.0,2.0,0.195750,0.195750,2,966000.0
51.4902907,-0.0469395,1.0,1.0,57.0,1.0,0.343437,0.343437,2,247000.0
51.5715777,-0.088781,2.0,2.0,85.0,1.0,0.897003,0.554550,3,747000.0
51.5191359,-0.1590151,2.0,2.0,95.0,1.0,0.476532,0.476532,7,1289000.0
51.523189,-0.1906374,1.0,1.0,55.0,1.0,1.245608,0.471920,3,410000.0
51.5918299,-0.1124777,2.0,2.0,87.0,1.0,1.903615,0.658765,2,626000.0
51.5273522,-0.0422388,2.0,2.0,79.0,1.0,1.171114,0.644576,3,476000.0
51.4159983,-0.1283288,2.0,4.0,131.0,3.0,1.100401,1.100401,0,971000.0
51.443591,-0.0383561,1.0,3.0,107.0,1.0,0.850860,0.895565,1,527000.0
51.5534953,-0.1074864,1.0,1.0,53.0,1.0,0.782820,0.394069,4,463000.0
51.597806,-0.1072198,1.0,1.0,46.0,1.0,2.370539,0.186545,2,303000.0
51.4664157,-0.2636473,2.0,4.0,150.0,1.0,1.899264,1.899264,0,1354000.0
51.4612131,-0.0087802,1.0,2.0,115.0,1.0,0.571897,0.571897,1,786000.0
51.4952557,-0.1541432,2.0,3.0,186.0,1.0,0.806276,0.366447,4,1449000.0
51.469003,-0.1631072,2.0,3.0,112.0,2.0,0.666480,0.666480,1,1024000.0
51.556633,-0.0985563,2.0,2.0,77.0,1.0,0.966410,0.641799,2,750000.0
51.5242231,-0.1784295,4.0,4.0,211.0,2.0,0.931201,0.385519,5,3983000.0
51.4491372,-0.1249882,1.0,2.0,58.0,1.0,1.652554,1.614887,0,454000.0
51.5106092,-0.1543294,1.0,1.0,61.0,1.0,0.468771,0.447516,4,1069000.0
51.4917757,-0.0394715,2.0,2.0,82.0,1.0,0.601142,0.601142,1,559000.0
51.4238743,-0.177926,1.0,1.0,57.0,1.0,0.758135,0.618251,3,448000.0
51.5500723,-0.05997,1.0,1.0,50.0,1.0,0.153207,0.153207,2,292000.0
51.416089,-0.0658374,1.0,1.0,54.0,1.0,0.384704,0.384704,3,315000.0
51.4546406,0.0547426,1.0,3.0,92.0,2.0,3.930006,4.078521,0,612000.0
51.4356955,-0.0545496,1.0,2.0,73.0,1.0,0.382288,0.382288,2,451000.0
51.4851971,-0.1827133,2.0,3.0,110.0,1.0,0.868092,0.868092,1,1451000.0
51.5522629,-0.1767466,1.0,2.0,186.0,1.0,0.579831,0.479690,5,1751000.0
51.4348581,-0.0372338,1.0,3.0,89.0,2.0,1.186509,1.186509,0,566000.0
51.5514837,-0.2084678,2.0,2.0,98.0,1.0,0.825361,0.601768,4,719000.0
51.4689111,-0.2207328,2.0,4.0,158.0,3.0,2.671271,0.834489,1,1893000.0
51.5094813,-0.1529483,3.0,2.0,140.0,1.0,0.511097,0.511097,4,5100000.0
51.4451283,-0.1262317,1.0,1.0,31.0,1.0,1.589324,1.589324,0,258000.0
51.4533124,-0.0340677,2.0,4.0,95.0,2.0,0.276305,0.276305,2,817000.0
51.5438105,-0.175628,1.0,1.0,48.0,1.0,0.312577,0.052792,3,475000.0
51.4363,-0.1062628,1.0,2.0,68.0,1.0,0.403180,0.403180,1,484000.0
51.5157492,-0.1649746,2.0,3.0,99.0,1.0,0.830204,0.490440,7,722000.0
51.4994595,0.0321203,2.0,2.0,83.0,1.0,0.346585,0.743005,1,646000.0
51.4150622,-0.0668299,1.0,2.0,73.0,1.0,0.305499,0.305499,3,484000.0
51.5778204,-0.0875558,1.0,3.0,110.0,2.0,0.721974,0.721974,2,787000.0
51.5519713,-0.0534289,1.0,2.0,68.0,1.0,0.575882,0.575882,2,716000.0
51.5309544,-0.1752628,1.0,2.0,90.0,1.0,1.211648,0.406774,1,860000.0
51.5913234,-0.1195726,1.0,3.0,90.0,1.0,2.160531,0.961435,1,612000.0
51.5135167,-0.2997175,2.0,2.0,64.0,1.0,0.217204,0.217204,3,567000.0
51.5417616,-0.1003588,1.0,1.0,49.0,1.0,0.612131,0.612131,2,477000.0
51.5174737,-0.1943953,3.0,2.0,276.0,1.0,1.218409,0.431083,6,4959000.0
51.5983155,-0.08323,1.0,2.0,81.0,1.0,1.057339,1.057339,0,471000.0
51.4238906,-0.0573743,1.0,1.0,59.0,1.0,0.473857,0.473857,2,356000.0
51.554888,-0.2367084,1.0,3.0,136.0,3.0,1.610634,0.364862,2,976000.0
51.6021555,-0.1003677,1.0,3.0,101.0,1.0,2.049754,0.834529,1,594000.0
51.5331775,-0.1800184,1.0,2.0,45.0,1.0,0.936629,0.445631,2,518000.0
51.6323494,0.0040963,2.0,4.0,127.0,1.0,0.427360,0.427360,1,774000.0
51.6150924,-0.0138674,1.0,3.0,112.0,1.0,1.209931,1.209931,0,573000.0
51.5015581,-0.0856061,2.0,2.0,101.0,2.0,0.365458,0.365458,2,1034000.0
51.5278484,-0.1877999,1.0,3.0,103.0,1.0,1.122759,0.580882,3,970000.0
51.4955835,-0.1345081,1.0,1.0,46.0,1.0,0.587774,0.444553,4,537000.0
51.5447379,-0.0695442,2.0,4.0,155.0,1.0,0.416824,0.416824,4,1455000.0
51.5016905,-0.075572,1.0,1.0,52.0,1.0,0.825956,0.825956,3,601000.0
51.456226,-0.1257053,1.0,2.0,64.0,1.0,1.127431,1.033370,0,557000.0
51.5371191,-0.2301713,1.0,3.0,129.0,2.0,0.770138,0.770138,2,978000.0
51.4623005,0.0558785,1.0,3.0,91.0,1.0,3.218928,3.235720,0,596000.0
51.5508512,-0.131021,1.0,1.0,56.0,1.0,0.619953,0.619953,3,541000.0
51.4880718,0.0951239,1.0,3.0,97.0,2.0,0.717143,0.717143,1,473000.0
51.5417398,0.0115068,2.0,2.0,64.0,1.0,0.613391,0.613391,1,406000.0
51.4400757,-0.1828873,1.0,3.0,95.0,1.0,1.690454,1.690454,0,810000.0
51.4666489,-0.0032021,1.0,3.0,75.0,1.0,0.734253,0.734253,2,437000.0
51.4958839,-0.0222517,1.0,2.0,64.0,1.0,0.535572,0.535572,4,558000.0
51.5290129,-0.1033119,1.0,1.0,41.0,1.0,1.015926,0.359160,1,469000.0
51.5999609,0.0165466,2.0,4.0,197.0,3.0,1.482193,1.165355,0,1114000.0
51.4797394,0.0122952,1.0,2.0,75.0,1.0,0.645199,0.645199,1,452000.0
51.4852067,0.0979886,1.0,2.0,66.0,2.0,1.017858,1.017858,0,384000.0
51.5387882,-0.0469393,1.0,2.0,68.0,1.0,0.813266,1.034374,0,788000.0
51.6128165,-0.1766995,2.0,2.0,79.0,1.0,2.318934,0.823793,2,374000.0
51.5517974,0.0233023,1.0,2.0,87.0,2.0,0.178541,0.178541,2,545000.0
51.5793851,-0.178769,3.0,6.0,226.0,3.0,2.843250,1.307210,0,3219000.0
51.553094,-0.0718449,1.0,1.0,51.0,1.0,0.625484,0.625484,3,328000.0
51.6099279,-0.0988879,1.0,2.0,66.0,1.0,2.008670,1.573819,0,318000.0
51.6117586,-0.1142513,1.0,1.0,42.0,1.0,2.014987,0.863376,1,215000.0
51.5618596,-0.0970112,3.0,6.0,259.0,2.0,0.660000,0.660000,3,1711000.0
51.473178,-0.1342124,1.0,2.0,86.0,2.0,0.468518,0.468518,5,365000.0
51.5658568,-0.0010353,1.0,2.0,61.0,2.0,0.643275,0.643275,3,496000.0
51.6314053,-0.0946659,1.0,1.0,49.0,1.0,2.092618,2.092618,0,353000.0
51.4893082,-0.051872,1.0,2.0,82.0,1.0,0.529542,0.529542,2,440000.0
51.5278972,-0.0910895,1.0,2.0,84.0,1.0,0.370299,0.370299,1,683000.0
51.4715339,-0.0347098,1.0,2.0,62.0,1.0,0.583478,0.583478,4,361000.0
51.5150457,-0.0247938,1.0,2.0,71.0,1.0,0.638214,0.638214,3,463000.0
51.5271522,-0.338854,1.0,2.0,61.0,1.0,1.733368,1.505528,0,346000.0
51.5771825,-0.1486888,3.0,5.0,287.0,3.0,2.013439,0.199428,1,3308000.0
51.4749607,-0.0841566,1.0,2.0,103.0,1.0,0.823766,0.823766,1,656000.0
51.4403226,-0.0225959,1.0,1.0,42.0,1.0,0.527345,1.779667,0,328000.0
51.5930316,-0.1111574,3.0,3.0,109.0,1.0,1.974703,0.507984,2,585000.0
51.6236232,-0.085053,1.0,3.0,93.0,2.0,1.548815,1.643227,0,541000.0
51.4767434,0.1050167,1.0,3.0,88.0,1.0,1.928580,1.928580,0,463000.0
51.5011654,-0.1569706,2.0,2.0,114.0,1.0,1.096007,0.281764,3,2754000.0
